1,5,41,0.00
1,5,42,0.00
1,5,42,0.00
1,5,43,0.00
1,5,43,0.00
1,5,44,0.00
1,5,45,0.00
1,5,45,0.00
1,5,46,0.00
1,5,46,0.00
1,5,47,0.00
1,5,47,0.00
1,5,48,0.00
1,5,48,0.00
1,5,49,0.00
1,5,49,0.00
1,5,50,0.00
1,5,50,0.00
1,5,51,0.00
1,5,51,0.00
1,5,52,0.00
1,5,52,0.00
1,5,53,0.00
1,5,53,0.00
1,5,54,0.00
1,5,54,0.00
1,5,55,0.00
1,5,55,0.00
1,5,56,0.00
1,5,56,0.00
1,5,57,0.00
1,5,57,0.00
1,5,58,0.00
1,5,58,0.00
1,5,59,0.00
1,5,59,0.00
1,6,0,0.00
1,6,0,0.00
1,6,1,0.00
1,6,1,0.00
1,6,2,0.00
1,6,2,0.00
1,6,3,0.00
1,6,3,0.00
1,6,4,0.00
1,6,4,0.00
1,6,5,0.00
1,6,5,0.00
1,6,6,0.00
1,6,6,0.00
1,6,7,0.00
1,6,7,0.00
1,6,8,0.00
1,6,8,0.00
1,6,9,0.00
1,6,9,0.00
1,6,10,0.00
1,6,10,0.00
1,6,11,0.00
1,6,11,0.00
1,6,12,0.00
1,6,12,0.00
1,6,13,0.00
1,6,13,0.00
1,6,14,0.00
1,6,14,0.00
1,6,15,0.00
1,6,15,0.00
1,6,16,0.00
1,6,16,0.00
1,6,17,0.00
1,6,17,0.00
1,6,18,0.00
1,6,18,0.00
1,6,19,0.00
1,6,19,0.00
1,6,20,0.00
1,6,20,0.00
1,6,21,0.00
1,6,21,0.00
1,6,22,0.00
1,6,22,0.00
1,6,23,0.00
1,6,23,0.00
1,6,24,0.00
1,6,24,0.00
1,6,25,0.00
1,6,25,0.00
1,6,26,0.00
1,6,26,0.00
1,6,27,0.00
1,6,28,0.00
1,6,28,0.00
1,6,29,0.00
1,6,29,0.00
1,6,30,0.00
1,6,30,0.00
1,6,31,0.00
1,6,31,0.00
1,6,32,0.00
1,6,32,0.00
1,6,33,0.00
1,6,33,0.00
1,6,34,0.00
1,6,34,0.00
1,6,35,0.00
1,6,35,0.00
1,6,36,0.00
1,6,36,0.00
1,6,37,0.00
1,6,37,0.00
1,6,38,0.00
1,6,38,0.00
1,6,39,0.00
1,6,39,0.00
1,6,40,0.00
1,6,40,0.00
1,6,41,0.00
1,6,41,0.00
1,6,42,0.00
1,15,4,0.00
1,15,5,0.00
1,15,5,0.00
1,15,6,0.00
1,15,6,0.00
1,15,7,0.00
1,15,7,0.00
1,15,8,0.00
1,15,8,0.00
1,15,9,0.00
1,15,9,0.00
1,15,10,0.00
1,15,10,0.00
1,15,11,0.00
1,15,11,0.00
1,15,12,0.00
1,15,12,0.00
1,15,13,0.00
1,15,13,0.00
1,15,14,0.00
1,15,14,0.00
1,15,15,0.00
1,15,15,0.00
1,15,16,0.00
1,15,16,0.00
1,15,17,0.00
1,15,17,0.00
1,15,18,0.00
1,15,18,0.00
1,15,19,0.00
1,15,19,0.00
1,15,20,0.00
1,15,20,0.00
1,15,21,0.00
1,15,21,0.00
1,15,22,0.00
1,15,22,0.00
1,15,23,0.00
1,15,23,0.00
1,15,24,0.00
1,15,24,0.00
1,15,25,0.00
1,15,25,0.00
1,15,26,0.00
1,15,26,0.00
1,15,27,0.00
1,15,27,0.00
1,15,28,0.00
1,15,28,0.00
1,15,29,0.00
1,15,29,0.00
1,15,30,0.00
1,15,30,0.00
1,15,31,0.00
1,15,31,0.00
1,15,32,0.00
1,15,32,0.00
1,15,33,0.00
1,15,33,0.00
1,15,34,0.00
1,15,34,0.00
1,15,35,0.00
1,15,35,0.00
1,15,36,0.00
1,15,36,0.00
1,15,37,0.00
1,15,37,0.00
1,15,38,0.00
1,15,38,0.00
1,15,39,0.00
1,15,39,0.00
1,15,40,0.00
1,15,40,0.00
1,15,41,0.00
1,15,41,0.00
1,15,42,0.00
1,15,42,0.00
1,15,43,0.00
1,15,44,0.00
1,15,44,0.00
1,15,45,0.00
1,15,45,0.00
1,15,46,0.00
1,15,46,0.00
1,15,47,0.00
1,15,47,0.00
1,15,48,0.00
1,15,48,0.00
1,15,49,0.00
1,15,49,0.00
1,15,50,0.00
1,15,50,0.00
1,15,51,0.00
1,15,51,0.00
1,15,52,0.00
1,15,52,0.00
1,15,53,0.00
1,15,53,0.00
1,15,54,0.00
1,15,54,0.00
1,15,55,0.00
1,15,55,0.00
1,15,56,0.00
1,15,56,0.00
1,15,57,0.00
1,15,57,0.00
1,15,58,0.00
1,15,58,0.00
1,15,59,0.00
1,15,59,0.00
1,16,0,0.00
1,16,0,0.00
1,16,1,0.00
1,16,1,0.00
1,16,2,0.00
1,16,2,0.00
1,16,3,0.00
1,16,3,0.00
1,16,4,0.00
1,16,4,0.00
